,Datetime,Text
962,2020-03-11 12:37:49+00:00,Heartbreaking
963,2020-03-11 12:32:43+00:00,Yemen was a beautiful country until EU/US backed Saudi mass murderers started the bombing. German weapon industry profits highly from these terror events. 
964,2020-03-11 12:32:07+00:00,"Countdown: 15 days until the 5th year anniversary of USA and Saudi's genocide of Yemen, the poorest Arab nation. This was begun by the Obama administration without provocation. Biden was VP. They did not have the approval of Congress so it was also an illegal act. #NeverBiden"
965,2020-03-11 12:31:11+00:00,"A communist enjoying capitalism to the fullest Share your moms wealth eith the people of Cuba, Venezuela, Yemen, Iran and other communist country where people (slaves) starving."
966,2020-03-11 12:30:19+00:00,"In Pakistan why do we look down upon adoption? At times you dont have to physically adopt a child. Mujhay nahi lagta Allah humain maaf karenge. From YEMEN to Pakistan, we've messed things up, by simply being silent we became complicit. "
967,2020-03-11 12:30:16+00:00,"""Low profile"" as in continuing to destroy Yemen, detain and torture Saudi activists at home and target and harass them abroad, but managed not to kidnap, murder, and dismember any more high profile journalists. That we know about. "
968,2020-03-11 12:30:04+00:00,"They say #Biden would be a return to normal. If Obama was normal, then you like Bombing Yemen, arming Al Qaeda in Syria, proxy wars, deopping thousands of bombs on brown people, deporting 2.5 million undocumented immigrants (also some in cages)... your normal sucks pretty bad."
969,2020-03-11 12:29:27+00:00,"The Kremlin's fling with the Saudi royal family is officially over. Russian state TV runs a story on the ""7 geopolitical adventures of Saudi Arabia,"" listing wars in Syria, Yemen, murder of Jamal Khashoggi, spying on Jeff Bezos. "
970,2020-03-11 12:28:16+00:00,He has wrote bills though. He wrote the M4A bill and he joined senator Mike Lee in ending the war in Yemen using the war saw powers act.
971,2020-03-11 12:27:42+00:00,"Over the last 20 years UK+allies have be directed or fuelled armed conflict/instability in multiple countries: Afghanistan, Iraq, Libya, Syria, Yemen etc, https://twitter.com/PiersRobinson1/status/930311637806002176?s=20"
972,2020-03-11 12:26:23+00:00,"People of the world This media is a liar. It belongs to IRGC. They are selling all @who humanitarian aids to Iranians but give them to their militia in Iraq, Syria, Lebanon, Yemen for free."
973,2020-03-11 12:25:41+00:00,"bernie himself has been fighting incredibly hard outside of elections, against amazon, against the war in yemen, for a $15 minimum wage. he does all that “outside the white house”"
974,2020-03-11 12:25:39+00:00,#Ansarallah forces on the verge of entering Marib's capital city https://is.gd/gmFtfc #Yemen
975,2020-03-11 12:22:47+00:00,"Biden/Obama started the war against Yemen, the democrats are pro war."
976,2020-03-11 12:19:04+00:00,"The Saudis - through their aggression - were able to unite people who used to be enemies. These three commanders would all fight against eachother during the 2004 - 2009 Sa'adah wars. But when the Saudis attacked #Yemen,they came together as one clenched fist of resistance. "
977,2020-03-11 12:18:46+00:00,@IsobelYeung world is so broken. Why not Yemen? Or Syria? Why China?
978,2020-03-11 12:17:16+00:00,"To protect the poor communities & environmental sea livelihood in #Hudaydah due to untreated waste water, @UNICEF_Yemen &amp; @WorldBank @WBG_IDA are rehabilitating the waste water treatment plant. This will treat the sewage to eliminate pollution that induce water borne diseases."
979,2020-03-11 12:16:54+00:00,"Heros don’t always wear capes! Read about how Amjed, an IOM ambulance driver in Rada’, donated blood to save a migrant’s life:"
980,2020-03-11 12:11:23+00:00,Seems fun hah Yemen - Oman - Malaysia - New zealand - Azerbaijan 
981,2020-03-11 12:09:19+00:00,https://www.state.gov/u-s-relations-with-saudi-arabia/ Did Castro do 911? Did Castro genocide Yemen? Saudi Arabia How about Palestine? Israel How about Iraq and Afghanistan? How many more people did your dear leader Fulgencio Batista kill?
982,2020-03-11 12:08:49+00:00,Hey there .. Can I use this in building a visual story ?
983,2020-03-11 12:08:03+00:00,This is disgraceful...
984,2020-03-11 12:05:58+00:00,The Uighur Muslims of China are being killed not killing... are you tapped or????? I don’t know about Yemen because I ain’t Yemeni..
985,2020-03-11 12:05:05+00:00,Houthi-controlled court in Yemen sentences 35 pro-government lawmakers to death on trumped-up charges of treason. Why is the U.N. Human Rights Council silent? https://aawsat.com/english/home/article/2161951/houthi-court-sentences-35-yemeni-deputies-death
986,2020-03-11 12:05:03+00:00,"Also to be pro-life is not just for babies in the womb but also for every Middle Eastern kid that gets killed by an US bomb and labeled “ collateral damage”...and for Yemen children dying because of Saudi’s actions, who receives American funding. The Rs are “pro-life”."
987,2020-03-11 12:03:50+00:00,BREAKING: The White House announces withdrawal from Yemen`s Houthi affiliate.
988,2020-03-11 12:03:14+00:00,"What a terrible anniversary indeed. My personal #Yemen anniversary however, will always be 15th August 2016, when a bomb hit the hospital we, @msf_yemen were working, killed 19 people and wounded many more. You'll find the blog when scrolling down. May peace come, finally. "
989,2020-03-11 12:02:30+00:00,Yemen cannot wait let’s get things moving#yemen 
990,2020-03-11 12:01:03+00:00,"Leaked financial reports have exposed the United Nation's increasing budget for its Yemen office, where more than 22 million people are on the brink of famine. The reports reveal a $17 million budget for the office of a UN Yemen envoy "
991,2020-03-11 12:00:50+00:00,This is allowed to go on in a world in the 21st century. Where is any kind of humanity in such suffering @BorisJohnson @Conservatives
992,2020-03-11 11:59:16+00:00,"HRC gave an 'award' to Raytheon, which sells weapons to Saudi Arabia so they can slaughter people in Yemen."
993,2020-03-11 11:58:25+00:00,".@AbdulGhani1959 explains that divisions in #Yemen are identity-based and politically expressed, and that's not hatred. They are based on interests rather than animosity. Read more on #Salafism vs #Islah, #AQAP vs #ISIS, as well as the roles of #Iran, #Qatar and #Oman in Yemen."
994,2020-03-11 11:58:22+00:00,"""Southern #Yemen has not really been part of this process of social negotiation,"" says @AbdulGhani1959, which explains why it tends to behave in its own way, and why the conflict in the south is even more of identity-based."
995,2020-03-11 11:58:22+00:00,"Our senior researcher @AbdulGhani1959 sees that the face of #Yemen conflict is political, but at its root, it's an identity conflict, with demographic blocks competing, fighting or making alliances. Read more about his take on the conflict in this Q&amp;A. "
996,2020-03-11 11:54:36+00:00,Socotra is ours! Yemen has been occupying temporarily! Now we.must get it back at any cost!
997,2020-03-11 11:53:30+00:00,I marvel at the hypocrisy of the world sometimes. There are literally kids dying of a fake famine in Yemen. I can’t even bear to see the images and videos without my heart breaking but here we are getting fucked up over a curable and somewhat preventable virus. Ridiculous.
998,2020-03-11 11:52:19+00:00,"The Saudis - through their aggression - were able to unite people who used to be enemies. These three commanders would all fight against eachother during the 2004 - 2009 Sa'adah wars. But when the Saudis attacked Yemen, they came together as one clenched fist of resistance. "
999,2020-03-11 11:51:43+00:00,"We do not kill the Yemenis. We are getting rid of terrorism in Yemen , we have a lot of yemins refugees! How you can say that and we have these refugees !"
1000,2020-03-11 11:51:14+00:00,"There seems to be a temperature factor at work here. There seem to be very few cases in Australia and NZ. Also in KSA, Yemen, possibly US, African and Latin American deep South? Any thoughts on this?"
1001,2020-03-11 11:49:07+00:00,Oxfam Warns of Huge Cholera Spike in Yemen’s North Governorates 
1002,2020-03-11 11:48:50+00:00,The role of Israel and UN in Saudi war of aggression against Yemen http://thewallwillfall.org/2020/03/11/the-role-of-israel-and-un-in-saudi-war-of-aggression-against-yemen/
1003,2020-03-11 11:48:40+00:00,"Yemen: In 24 Hours, US-Saudi Aggression Carry Out 248 Violations in Hodeidah "
1004,2020-03-11 11:48:05+00:00,"Yemen: US-Saudi Aggression’s Daily Update for Tuesday, March 10th, 2020 "
1005,2020-03-11 11:47:53+00:00,only communist yemen facts bc i tend not to agree with you on china or on islam lol
1006,2020-03-11 11:46:14+00:00,...the famine in Yemen
1007,2020-03-11 11:44:38+00:00,"Hungry children can't learn & sick children can't attend school. That's why @WFP supports 16.4 million children worldwide through our school feeding programme, including nearly 1 million in #Yemen. Kids need the right nutrition so they can learn &amp; grow. #ISMD2020"
1008,2020-03-11 11:44:37+00:00,Not Yemen only! It is a tradition of Muslims in Islamic countries. They will be arrested n prosecuted in secular democracy!
1009,2020-03-11 11:43:00+00:00,Just like the Biafran blockade 52 years ago
1010,2020-03-11 11:41:29+00:00,"Biden and Obama started the concentration camps and ramped up ICE deportations. B&O allied with Al Qaeda in Syria and Yemen. B&amp;O bailed out banks and not people. They murdered 100,000 civilians in Yemen. That guy ain’t changing shit."
1011,2020-03-11 11:40:50+00:00,#Ansarallah forces on the verge of entering Marib's capital city https://is.gd/gmFtfc #Yemen
1012,2020-03-11 11:40:14+00:00,"Bush imposed sanctions against Syria. US bombed Libya in retaliation in 1986. Defense financing started in 2006 for Yemen. American troops were sent into Somalia in 1992. And Bin Laden mission was in Pakistan, unbeknownst to them at the time. I'm not seeing how he started these"
1013,2020-03-11 11:40:10+00:00,"Military Situation In Yemen On March 11, 2020 (Map Update) http://remmont.com/162083/"
1014,2020-03-11 11:39:44+00:00,Organisations such as #ORS and many more are extremely profitable for YOU. Why don't you help the starving people in Yemen for example? Your name stands for greed. I am not aware of any case in which you offer unconditional help.
1015,2020-03-11 11:39:41+00:00,"Sometimes I want to complain about my ""problems"" and then I see this! This world is a really unfair place! "
1016,2020-03-11 11:38:21+00:00,"GASP. oh no! Not the prez who increased oil production to record levels while pretending to be good on climate! Not the prez who did Yemen, Honduras, Libya!"
1017,2020-03-11 11:38:20+00:00,BIS: Amendments to Country Groups for Russia and Yemen Under the EAR 
1018,2020-03-11 11:36:54+00:00,There have been report from local sources confirming the disappearance of dozens of Yemeni #children who are suspected to have been lured into #Houthi recruitment camps some of which are 8 years old or younger. #HumanRights #Iran #Yemen https://link.medium.com/lNNOM1SAL4
1019,2020-03-11 11:36:40+00:00,The latest The Stucco Daily! https://paper.li/thuistekoop/1507203133?edition_id=92a72420-638c-11ea-99c6-002590a5ba2d Thanks to @EimiyB @KwikwebMobile @RoryStolzenberg #yemen #culturalproperty
1020,2020-03-11 11:36:11+00:00,Juicy elie goes to yemen
1021,2020-03-11 11:36:02+00:00,#Ansarallah forces on the verge of entering Marib's capital city https://is.gd/gmFtfc #Yemen
1022,2020-03-11 11:35:06+00:00,S H A M E F U L. We are all COMPLICIT in these ATTROCITIES.
1023,2020-03-11 11:34:38+00:00,The reality of the alliance in Yemen and the real goal of this treacherous alliance led by Saudi Arabia and the Emirates #اليمن_يدمره_التحالف #التحالف_يدعم_المليشيا
